@relation 'AirQualityUCI all numeric random- custer-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily'

@attribute Date numeric
@attribute Time numeric
@attribute CO(GT) numeric
@attribute PT08S1(CO) numeric
@attribute C6H6(GT) numeric
@attribute PT08S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08S4(NO2) numeric
@attribute PT08S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
0.545455,0.26087,0.076271,0.279971,0.127358,0.285636,0.049425,0.178314,0.168639,0.519784,0.407037,0.580645,0.469182,0.623955
0.545455,1,0.152542,0.352477,0.158805,0.328782,0.079892,0.177891,0.298817,0.521133,0.399652,0.582796,0.421384,0.568147
0.818182,1,?,0.41565,0.177673,0.352813,?,0.126218,?,0.458183,0.453519,0.47957,0.669182,0.630944
0.909091,0.869565,0.966102,0.912419,0.775157,0.860186,0.918077,0.005506,0.556213,0.866007,0.87576,0.288172,0.842767,0.41426
0.727273,0.521739,0.271186,0.444365,0.27673,0.463135,0.251862,0.1241,0.45858,0.547212,0.453519,0.688172,0.325786,0.632117
0.181818,0.826087,0.220339,0.49318,0.185535,0.362643,0.085985,0.20881,0.307692,0.488759,0.354909,0.382796,0.412579,0.278258
0.363636,0.434783,0.169492,0.470926,0.171384,0.345167,0.092756,0.192715,0.278107,0.530576,0.447003,0.550538,0.387421,0.473196
0.818182,1,?,0.251974,0.11478,0.268706,?,0.193562,?,0.372752,0.334926,0.395699,0.72956,0.520158
0.636364,0.695652,?,0.301508,0.108491,0.257783,0.05958,0.180432,0.295858,0.516637,0.256299,0.554839,0.753459,0.896985
0.909091,0.608696,0.627119,0.740129,0.59434,0.734025,0.490183,0.028801,0.556213,0.794514,0.789748,0.589247,0.509434,0.690906
1,0.391304,0.194915,0.315865,0.220126,0.403058,0.2891,0.164761,0.390533,0.281475,0.429192,0.270968,0.314465,0.124273
0.818182,0.304348,?,0.262742,0.083333,0.217368,?,0.21474,?,0.41277,0.292354,0.466667,0.719497,0.649856
0.090909,0.521739,0.177966,0.400574,0.160377,0.330967,0.371699,0.135959,0.689349,0.239658,0.597741,0.288172,0.299371,0.128476
0.636364,0.043478,0.050847,?,?,?,0.026405,?,0.16568,?,?,?,?,?
0.545455,0.608696,0.059322,0.224695,0.051887,0.160022,0.021666,0.279966,0.094675,0.421313,0.115986,0.802151,0.291824,0.807457
0.545455,0.043478,0.135593,0.300072,0.15566,0.324413,0.054841,0.175349,0.260355,0.531475,0.383145,0.597849,0.464151,0.651273
0.181818,0.043478,0.09322,0.31084,0.06761,0.190606,0.094787,0.180432,0.322485,0.241007,0.378801,0.326882,0.530818,0.291942
0.454545,0.086957,0.042373,0.137832,0.066038,0.186783,0.02302,0.309191,0.147929,0.367356,0.194179,0.55914,0.286792,0.372379
0.363636,0.826087,0.364407,0.572146,0.345912,0.530311,0.166554,0.141042,0.502959,0.631745,0.528236,0.593548,0.23522,0.353467
0.818182,0.869565,0.279661,0.486001,0.243711,0.428727,0.252539,0.104193,0.286982,0.523831,0.754996,0.509677,0.67673,0.700924
0.454545,0.173913,0.025424,0.137114,0.040881,0.135991,0.014895,0.320627,0.109467,0.398831,0.179409,0.556989,0.47044,0.579241
0.454545,0.391304,?,0.284279,0.132075,0.293282,0.062965,0.2554,0.150888,0.551259,0.318853,0.51828,0.596226,0.64145
0.181818,0.869565,0.169492,0.276382,0.081761,0.215729,0.181449,0.216857,0.54142,0.168615,0.281494,0.212903,0.402516,0.126374
0.909091,0.565217,0.29661,0.529792,0.345912,0.530311,0.306703,0.071156,0.331361,0.571942,0.55821,0.507527,0.552201,0.576748
0.090909,0.913043,0.220339,0.340991,0.132075,0.292736,0.228165,0.151631,0.639053,0.292266,0.330148,0.133333,0.884277,0.234619
0.727273,0.304348,0.194915,0.314429,0.242138,0.426543,0.2478,0.163066,0.349112,0.428058,0.405734,0.331183,0.616352,0.346821
0.454545,0.695652,0.20339,0.333094,0.224843,0.40852,0.114421,0.174926,0.399408,0.572842,0.375326,0.778495,0.166038,0.491619
0.181818,0.434783,0.262712,0.5743,0.201258,0.381212,0.167908,0.231681,0.366864,0.501799,0.5404,0.307527,0.528302,0.268191
0.272727,0,0.127119,0.43575,0.139937,0.304752,0.064997,0.214316,0.307692,0.456385,0.455691,0.408602,0.535849,0.397938
0.454545,0.086957,0.025424,0.08112,0.039308,0.132714,0.013541,0.39856,0.106509,0.37545,0.153779,0.423656,0.56478,0.444265
0.909091,0.913043,0.254237,0.434314,0.207547,0.388312,0.26608,0.1241,0.260355,0.438399,0.42007,0.460215,0.606289,0.538875
0.818182,0.347826,?,0.461594,0.207547,0.387766,?,0.114358,?,0.506295,0.448306,0.494624,0.674214,0.666276
0.909091,0.782609,0.194915,0.394831,0.169811,0.343528,0.409614,0.167302,0.523669,0.248201,0.622937,0.292473,0.295597,0.12828
0.818182,0.652174,?,0.416368,0.232704,0.417258,?,0.122829,?,0.519784,0.387489,0.630108,0.384906,0.609441
0.909091,0.391304,0.228814,0.315147,0.238994,0.42272,0.386594,0.149089,0.627219,0.308453,0.481755,0.195699,0.427673,0.125593
0,0.391304,0.355932,0.478105,0.264151,0.449481,0.465809,0.080898,0.420118,0.41277,0.575586,0.189247,0.830189,0.276499
0.818182,0.173913,?,0.203159,0.070755,0.195522,0.083277,0.223211,0.136095,0.378147,0.2702,0.462366,0.781132,0.697503
1,0.043478,0.110169,0.271357,0.086478,0.224468,0.133378,0.222787,0.292899,0.292716,0.246308,0.322581,0.771069,0.427454
0.818182,0.391304,?,0.541996,0.369497,0.551611,?,0.07751,?,0.636691,0.573849,0.468817,0.660377,0.603333
0.454545,0.913043,0.144068,0.363245,0.174528,0.34899,0.055518,0.187632,0.257396,0.564299,0.344049,0.602151,0.415094,0.595807
0.818182,0.434783,?,0.231156,0.105346,0.255052,?,0.22194,?,0.359712,0.240226,0.453763,0.537107,0.467038
0.727273,1,?,?,?,?,?,?,?,?,?,?,?,?
0,0.304348,0.076271,0.198851,0.039308,0.134353,0.095464,0.284625,0.239645,0.17536,0.274109,0.107527,0.748428,0.169574
0.727273,0.347826,0.050847,0.108399,0.037736,0.128891,0.026405,0.373571,0.035503,0.263939,0.121199,0.378495,0.527044,0.352294
0,0.086957,0.076271,0.155061,0.025157,0.096668,0.067028,0.332486,0.236686,0.106115,0.090791,0.109677,0.474214,0.088501
1,0.478261,0.076271,0.279253,0.053459,0.164937,0.122546,0.262601,0.325444,0.277428,0.241095,0.288172,0.797484,0.390901
0.363636,0.782609,?,0.27351,0.147799,0.315674,?,0.250318,?,0.427608,0.185925,0.423656,0.368553,0.289107
0.363636,0.173913,?,0.218234,0.061321,0.180229,0.027082,0.284625,0.16568,0.375,0.260643,0.404301,0.510692,0.376142
0.818182,0.652174,0.254237,0.486001,0.246855,0.431458,0.245768,0.102499,0.346154,0.538669,0.492181,0.621505,0.440252,0.666716
0.181818,0.695652,0.186441,0.414214,0.157233,0.326051,0.101557,0.223634,0.322485,0.488309,0.362294,0.378495,0.524528,0.349411
0.363636,0.521739,0.177966,0.43934,0.201258,0.380666,0.092079,0.190597,0.301775,0.532824,0.369679,0.625806,0.237736,0.397889
0,0.086957,0.076271,0.199569,0.051887,0.160568,0.10088,0.269377,0.304734,0.157374,0.348827,0.109677,0.623899,0.13346
0.909091,0.217391,0.050847,0.09117,0.031447,0.113599,0.041977,0.351122,0.118343,0.221673,0.135534,0.387097,0.510692,0.350584
0.181818,0.130435,0.076271,0.277818,0.059748,0.176952,0.081246,0.177044,0.213018,0.321942,0.307993,0.389247,0.693082,0.48292
0.272727,0.695652,0.101695,0.230438,0.097484,0.241944,0.132024,0.230834,0.384615,0.156025,0.14205,0.673118,0.015094,0.114597
0.181818,0.478261,0.110169,0.190237,0.06761,0.19006,0.228165,0.249894,0.473373,0.116906,0.201129,0.247312,0.232704,0.071397
0.545455,0.695652,0.118644,0.225413,0.158805,0.328782,0.076506,0.221516,0.405325,0.450989,0.198089,0.737634,0.124528,0.356888
0,0.913043,0.118644,0.190237,0.066038,0.189514,0.184157,0.269801,0.45858,0.153777,0.260643,0.206452,0.374843,0.110394
0.090909,0.695652,0.186441,?,?,?,0.193636,?,0.393491,?,?,?,?,?
0.909091,0.652174,0.135593,0.179469,0.121069,0.276898,0.182803,0.223634,0.352071,0.264388,0.254996,0.288172,0.467925,0.21771
0.181818,0,0.101695,0.274228,0.058176,0.174222,0.044685,0.363405,0.236686,0.330935,0.181581,0.35914,0.4,0.24449
0.636364,0.956522,0.135593,0.355348,0.141509,0.306936,0.04807,0.152478,0.239645,0.532824,0.24848,0.63871,0.545912,0.857694
1,0.73913,0.576271,0.718593,0.511006,0.671218,0.579553,0.03346,0.505917,0.731115,0.72285,0.421505,0.743396,0.579876
0,0.782609,0.161017,0.516152,0.267296,0.453304,0.25457,0.070733,0.390533,0.476619,0.542137,0.341935,0.719497,0.42462
0.545455,0.956522,0.118644,0.277818,0.105346,0.255052,0.055518,0.215587,0.254438,0.491007,0.252824,0.627957,0.438994,0.67947
0.909091,0.130435,0.101695,0.21967,0.064465,0.185145,0.092079,0.249471,0.201183,0.268435,0.263684,0.262366,0.860377,0.385867
0,0.173913,?,0.237617,0.073899,0.203714,0.178741,0.216857,0.33432,0.208633,0.285404,0.092473,0.973585,0.220984
0.727273,0.26087,0.101695,0.297918,0.130503,0.290552,0.155721,0.199068,0.239645,0.46223,0.307559,0.488172,0.666667,0.648585
0.636364,0.478261,0.135593,0.262024,0.130503,0.290005,0.05281,0.185515,0.254438,0.495504,0.276716,0.76129,0.31195,0.755168
0.090909,0,0.347458,0.60804,0.221698,0.404697,0.364929,0.077086,0.618343,0.342626,0.742832,0.165591,0.693082,0.201192
0,0.869565,0.567797,0.628859,0.457547,0.628072,0.664861,0.056756,0.828402,0.441097,0.865769,0.197849,0.34717,0.094023
0.909091,0.73913,0.211864,0.363245,0.201258,0.38012,0.241029,0.132571,0.408284,0.42491,0.383145,0.406452,0.607547,0.450765
0.909091,0.478261,0.101695,0.135678,0.069182,0.194975,0.171293,0.28166,0.340237,0.222572,0.195917,0.307527,0.438994,0.218785
0.909091,0.695652,0.279661,0.521895,0.272013,0.45822,0.406229,0.082169,0.467456,0.463579,0.629887,0.335484,0.724528,0.419538
0.818182,0.434783,?,0.325915,0.221698,0.404697,?,0.13723,?,0.436151,0.432667,0.464516,0.504403,0.45702
0.727273,0.304348,0.194915,0.403446,0.242138,0.425997,0.289777,0.186362,0.313609,0.474371,0.468723,0.501075,0.460377,0.472462
0.272727,0.826087,?,0.63173,0.548742,0.699618,?,0.112241,?,0.758543,0.675065,0.552688,0.255346,0.328007
0.909091,0.130435,0.050847,0.127782,0.04717,0.15183,?,0.28166,?,0.352068,0.231103,0.417204,0.821384,0.632068
0,0.608696,0.135593,0.322326,0.095912,0.238121,0.163169,0.174079,0.369822,0.308903,0.296699,0.395699,0.52327,0.371158
0.272727,0.782609,?,0.56425,0.443396,0.615511,?,0.143583,?,0.668615,0.556907,0.595699,0.189937,0.297757
0.545455,0,0.118644,0.271357,0.139937,0.303659,0.07109,0.198221,0.269231,0.48741,0.383145,0.572043,0.371069,0.488589
0.363636,0.043478,0.169492,0.35463,0.172956,0.346259,0.074475,0.177044,0.301775,0.51214,0.42007,0.402151,0.607547,0.442995
0.272727,0.956522,0.169492,0.374013,0.146226,0.311851,0.101557,0.220669,0.301775,0.465378,0.425717,0.305376,0.628931,0.323218
0.272727,0.434783,?,0.410625,0.105346,0.254506,?,0.245235,?,0.50045,0.300174,0.352688,0.855346,0.530128
0.727273,0.565217,0.067797,0.139986,0.061321,0.179137,0.073121,0.31978,0.168639,0.273831,0.128149,0.52043,0.266667,0.303768
0.272727,0,0.050847,0.176597,0.029874,0.111415,0.02979,0.443033,0.16568,0.30036,0.092094,0.270968,0.616352,0.274251
0.181818,0.173913,0.033898,0.21967,0.029874,0.10923,0.061611,0.240152,0.210059,0.221223,0.292789,0.326882,0.568553,0.314714
0,0.73913,0.279661,0.470926,0.275157,0.460404,0.362898,0.084286,0.505917,0.450989,0.536924,0.354839,0.563522,0.346919
0.090909,0.304348,0.118644,0.304379,0.084906,0.220644,0.19499,0.183397,0.497041,0.267536,0.315378,0.122581,0.938365,0.240629
0.909091,0.304348,0.169492,0.44939,0.143082,0.307482,0.29587,0.172385,0.319527,0.358813,0.432667,0.316129,0.900629,0.491179
0.272727,0,0.067797,0.21608,0.061321,0.178591,0.036561,0.340957,0.192308,0.360162,0.153779,0.378495,0.461635,0.306602
0.909091,0.826087,0.669492,0.772434,0.704403,0.811578,0.49763,0.015671,0.352071,0.904676,0.737619,0.509677,0.70566,0.735083
0.272727,0.913043,0.118644,0.326633,0.092767,0.234298,0.157752,0.157137,0.461538,0.281924,0.356646,0.393548,0.47044,0.332063
0.181818,0.130435,0.050847,0.202441,0.034591,0.122884,?,0.446421,?,0.365558,0.262815,0.333333,0.665409,0.380638
0.909091,0.782609,0.661017,0.792534,0.691824,0.80284,0.532837,0.015248,0.461538,0.87455,0.778454,0.535484,0.665409,0.754337
0.272727,0.391304,0.152542,0.307251,0.122642,0.280175,0.085308,0.260906,0.272189,0.420863,0.310599,0.462366,0.335849,0.305576
0.727273,0.391304,0.338983,0.422828,0.333333,0.518296,0.432634,0.11817,0.443787,0.508993,0.577324,0.423656,0.459119,0.360504
0.272727,0.826087,0.322034,0.61163,0.281447,0.467504,0.116452,0.139348,0.352071,0.632194,0.494353,0.445161,0.481761,0.408151
0.818182,0.478261,0.169492,0.422111,0.22327,0.405243,0.161814,0.106734,0.233728,0.518435,0.539096,0.567742,0.569811,0.716757
0.363636,0.086957,0.059322,0.229002,0.070755,0.19716,0.037915,0.273189,0.186391,0.431655,0.310165,0.376344,0.68805,0.46132
0.727273,0.695652,0.127119,0.223259,0.139937,0.304205,?,0.210928,?,0.372752,0.220243,0.737634,0.128302,0.363192
0.818182,0.304348,0.245763,0.445083,0.292453,0.478973,0.257955,0.105887,0.236686,0.550809,0.450912,0.389247,0.838994,0.587646
0.636364,0.26087,0.025424,0.089734,0.029874,0.109776,0.01151,0.350275,0.073964,0.38804,0.14987,0.529032,0.628931,0.698431
0.090909,0.217391,0.059322,0.197416,0.036164,0.124522,0.071767,0.271072,0.257396,0.142086,0.29192,0.08172,0.638994,0.118702
0.636364,0.565217,0.118644,?,?,?,0.060934,?,0.257396,?,?,?,?,?
0.090909,0.652174,0.161017,?,?,?,0.139472,?,0.420118,?,?,?,?,?
0.636364,0.086957,0.050847,0.147882,0.039308,0.132714,0.013541,0.306226,0.091716,0.452338,0.128149,0.615054,0.651572,0.936226
1,0.652174,0.330508,?,?,?,0.56872,?,0.535503,?,?,?,?,?
0.272727,0.565217,0.152542,0.396985,0.13522,0.298198,0.055518,0.235917,0.213018,0.482014,0.326238,0.619355,0.28805,0.4579
0.636364,0.217391,?,0.161522,0.037736,0.127799,0.050779,0.298179,0.248521,0.406924,0.158123,0.625806,0.477987,0.73088
0.363636,0.565217,0.101695,0.226131,0.09434,0.236483,0.042654,0.305803,0.189349,0.421763,0.176803,0.591398,0.280503,0.407418
0.818182,0.913043,0.118644,0.41206,0.191824,0.370289,0.109005,0.125794,0.218935,0.478417,0.415725,0.569892,0.540881,0.689244
0.636364,0.043478,0.09322,0.30079,0.102201,0.249044,0.030467,0.177044,0.139053,0.516637,0.335361,0.625806,0.627673,0.935835
0.818182,0.130435,?,0.203159,0.04717,0.151283,?,0.2554,?,0.346223,0.268028,0.490323,0.666667,0.651664
0.363636,1,0.118644,0.231156,0.075472,0.205898,0.053487,0.312156,0.239645,0.434802,0.147263,0.298925,0.88805,0.455847
0.272727,0.391304,?,0.276382,0.064465,0.184599,?,0.309191,?,0.447392,0.192007,0.346237,0.83522,0.505986
0.090909,0.913043,0.254237,0.364681,0.180818,0.355543,0.299932,0.138077,0.573964,0.229317,0.524761,0.217204,0.262893,0.06954
0,0.73913,0.372881,0.461594,0.342767,0.527581,0.478673,0.089792,0.597633,0.37545,0.615552,0.335484,0.237736,0.123833
0.272727,0,0.194915,?,?,?,0.102911,?,0.316568,?,?,?,?,?
1,0.391304,0.29661,0.262024,0.110063,0.26106,0.209208,0.196103,0.346154,0.261691,0.317116,0.223656,0.644025,0.237795
0.181818,0.26087,0.09322,0.325197,0.044025,0.143637,0.034529,0.459127,0.171598,0.322392,0.266725,0.195699,0.733333,0.246298
0.727273,0.826087,0.364407,0.501077,0.319182,0.504096,0.329722,0.112241,0.550296,0.564299,0.519114,0.632258,0.363522,0.581977
0.181818,0.086957,0.050847,0.181622,0.025157,0.098307,0.02979,0.457433,0.210059,0.260342,0.172459,0.266667,0.423899,0.175683
0.909091,0.26087,0.076271,0.234745,0.070755,0.196614,0.136087,0.229564,0.215976,0.271583,0.288445,0.236559,0.856604,0.346821
0.272727,0.173913,?,0.170136,0.012579,0.057892,?,0.514189,?,0.326888,0.093397,0.384946,0.563522,0.385818
0.545455,0.217391,?,0.108399,0.059748,0.176406,0.039946,0.277425,0.213018,0.365108,0.250652,0.483871,0.406289,0.397547
0.727273,0.347826,0.355932,0.4458,0.424528,0.600218,0.335816,0.096569,0.393491,0.583633,0.569939,0.350538,0.584906,0.353809
0.727273,0.478261,0.152542,0.272075,0.174528,0.347897,0.180772,0.155443,0.35503,0.473022,0.334926,0.686022,0.281761,0.553633
1,0,0.135593,0.319454,0.108491,0.257783,0.129993,0.181279,0.242604,0.305755,0.3649,0.363441,0.630189,0.400626
0.454545,0.130435,0.050847,0.18234,0.056604,0.171491,?,0.266836,?,0.465378,0.25152,0.617204,0.537107,0.79221
0.727273,0.652174,0.169492,0.308686,0.190252,0.367559,0.188219,0.2482,0.41716,0.384442,0.310165,0.763441,0.130818,0.399844
0.545455,0.826087,0.09322,0.203877,0.119497,0.274167,0.056872,0.241423,0.292899,0.411871,0.158123,0.619355,0.225157,0.373015
0.545455,0.869565,0.279661,0.39196,0.257862,0.44402,0.13067,0.149513,0.434911,0.601169,0.404431,0.705376,0.266667,0.563603
0.363636,0.608696,0.127119,0.272793,0.183962,0.359366,0.085308,0.387548,0.325444,0.357014,0.301477,0.735484,0.051572,0.217759
1,0.434783,0.118644,0.231874,0.095912,0.238121,0.150305,0.254553,0.292899,0.183453,0.306255,0.148387,0.498113,0.119386
0.636364,0.695652,?,0.327351,0.171384,0.34462,?,0.153325,?,0.538669,0.247611,0.858065,0.194969,0.695206
0,0.565217,0.254237,0.445083,0.243711,0.427635,0.360867,0.10377,0.523669,0.373651,0.557776,0.232258,0.649057,0.24796
0.636364,0.043478,0.101695,0.244795,0.097484,0.241398,0.046716,0.18382,0.204142,0.453237,0.272372,0.576344,0.520755,0.679275
0.272727,0.956522,0.194915,?,?,?,0.117129,?,0.295858,?,?,?,?,?
0.363636,1,0.211864,0.384781,0.187107,0.363736,0.097495,0.186362,0.325444,0.468975,0.464379,0.462366,0.349686,0.316571
0.181818,0.130435,0.059322,0.208184,0.033019,0.118514,?,0.280813,?,0.144784,0.288445,0.141935,0.552201,0.133998
0.545455,0.565217,0.169492,0.30079,0.18239,0.359366,0.110359,0.195256,0.399408,0.490108,0.35404,0.845161,0.101887,0.443092
0.818182,0.391304,?,0.223977,0.086478,0.223375,?,0.250318,?,0.343525,0.215465,0.408602,0.622642,0.46352
0.727273,0.434783,0.110169,0.199569,0.102201,0.248498,0.140826,0.265565,0.239645,0.347572,0.220243,0.587097,0.322013,0.45311
0.727273,0.434783,?,0.582915,0.347484,0.531404,?,0.085981,?,0.559353,0.647698,0.475269,0.550943,0.516053
0.909091,0.478261,0.050847,0.113424,0.040881,0.135991,0.076506,0.361711,0.180473,0.216727,0.110339,0.427957,0.320755,0.25617
0.363636,0.608696,0.169492,0.287868,0.194969,0.374113,0.098172,0.231681,0.319527,0.459532,0.335361,0.623656,0.155975,0.282021
0.818182,0.26087,0.127119,0.342426,0.152516,0.321682,0.187542,0.149089,0.198225,0.457284,0.378367,0.445161,0.787421,0.660949
0.454545,0.217391,0.033898,0.155061,0.045597,0.146914,0.027082,0.310462,0.153846,0.428507,0.258471,0.597849,0.451572,0.637345
1,0.913043,0.211864,0.34458,0.149371,0.316221,0.232227,0.181703,0.363905,0.255845,0.507385,0.268817,0.528302,0.22939
0.818182,0.347826,?,0.623833,0.501572,0.66248,?,0.04532,?,0.733813,0.645091,0.434409,0.737107,0.598348
1,0.73913,0.29661,0.467337,0.20283,0.381759,0.304672,0.135536,0.431953,0.330935,0.441355,0.141935,0.925786,0.259493
0.272727,0.086957,0.042373,0.134961,0.022013,0.089022,0.067705,0.33418,0.233728,0.097572,0.073849,0.303226,0.332075,0.15594
0.090909,0.73913,0.076271,0.291457,0.066038,0.187875,0.091401,0.197798,0.289941,0.238309,0.168983,0.408602,0.334591,0.249084
0.363636,0.869565,0.288136,0.383345,0.251572,0.43692,0.127962,0.199068,0.431953,0.521583,0.526064,0.537634,0.226415,0.27992
0.181818,0.869565,0.5,0.638909,0.402516,0.580557,0.430603,0.029648,0.656805,0.586331,0.703301,0.410753,0.54717,0.412354
0.545455,0.565217,0.161017,0.276382,0.196541,0.375751,0.084631,0.177891,0.381657,0.480216,0.268897,0.808602,0.122013,0.440698
0.454545,0.608696,0.169492,0.343862,0.209119,0.389951,0.09411,0.169843,0.443787,0.566097,0.344917,0.886022,0.163522,0.668182
0.363636,0.26087,0.050847,0.239052,0.08805,0.227744,0.02979,0.279966,0.153846,0.409622,0.255864,0.393548,0.539623,0.379465
0.727273,0.173913,?,0.217516,0.064465,0.183506,?,0.279543,?,0.369155,0.238923,0.505376,0.586164,0.605043
1,0.652174,?,0.175879,0.062893,0.183506,?,0.252435,?,0.210432,0.179844,0.298925,0.437736,0.21121
0.727273,0.869565,0.118644,0.211773,0.084906,0.220098,?,0.257518,?,0.31205,0.210252,0.63871,0.191195,0.349655
0.909091,1,0.220339,0.385499,0.20283,0.382851,0.240352,0.122829,0.204142,0.504946,0.403997,0.455914,0.837736,0.728877
0.454545,0.217391,0.050847,0.151472,0.075472,0.20426,0.037238,0.315121,0.204142,0.445594,0.296699,0.455914,0.605031,0.527928
0.363636,0.913043,?,0.305097,0.154088,0.323867,?,0.217281,?,0.473022,0.346221,0.344086,0.591195,0.350926
0.272727,0.217391,0.076271,0.231874,0.061321,0.177499,0.053487,0.338416,0.156805,0.397482,0.269765,0.260215,0.807547,0.355862
0,0.478261,0.101695,0.190237,0.053459,0.163845,0.134733,0.270648,0.363905,0.144335,0.207646,0.191398,0.367296,0.098422
0.545455,0.391304,?,0.246949,0.141509,0.30639,0.077183,0.187632,0.301775,0.47527,0.28106,0.604301,0.368553,0.541709
0.636364,0.695652,?,0.236181,0.073899,0.201529,?,0.234646,?,0.454137,0.140747,0.832258,0.267925,0.817329
0.272727,0.130435,0.042373,0.131371,0.025157,0.096668,?,0.478611,?,0.231565,0.056038,0.350538,0.296855,0.171871
0.090909,0.869565,0.254237,0.360373,0.221698,0.404697,0.276236,0.127488,0.547337,0.265288,0.514335,0.232258,0.222642,0.059718
0.545455,0.130435,0.033898,0.140704,0.045597,0.148553,?,0.30665,?,0.371403,0.262815,0.574194,0.337107,0.452622
0.818182,0.130435,?,0.126346,0.031447,0.113053,?,0.34011,?,0.310252,0.175065,0.380645,0.860377,0.583737
1,0.391304,0.372881,?,?,?,0.554502,?,0.428994,?,?,?,?,?
0.090909,0.695652,0.262712,0.524049,0.224843,0.407428,0.335139,0.092334,0.473373,0.378147,0.610339,0.331183,0.447799,0.246836
1,0.347826,?,0.235463,0.095912,0.23976,?,0.224481,?,0.223921,0.284535,0.223656,0.432704,0.147486
0.181818,0.217391,0.050847,0.173008,0.028302,0.104315,0.102234,0.301991,0.331361,0.120953,0.288879,0.070968,0.598742,0.100474
0.181818,0.826087,0.144068,0.411342,0.08805,0.22556,0.191605,0.139771,0.352071,0.366906,0.293223,0.339785,0.935849,0.555197
0.181818,0.565217,0.169492,0.395549,0.150943,0.319498,0.205823,0.113511,0.41716,0.320594,0.314509,0.516129,0.231447,0.264233
0.181818,0.913043,0.330508,0.501795,0.221698,0.404697,0.34394,0.076239,0.56213,0.422212,0.598175,0.369892,0.545912,0.35249
0.727273,0.304348,0.161017,0.325197,0.209119,0.389951,0.186188,0.17662,0.272189,0.433903,0.384448,0.36129,0.628931,0.397693
